co2_value,Category
3803,Poor
2377,Poor
1605,Moderatly Polluted
1270,Moderatly Polluted
4598,Poor
4388,Poor
2937,Poor
5960,Toxic
4769,Poor
5364,Toxic
3283,Poor
5137,Toxic
5088,Toxic
5286,Toxic
1691,Moderatly Polluted
4656,Poor
3735,Poor
2983,Poor
3770,Poor
5629,Toxic
5525,Toxic
2324,Poor
4015,Poor
1170,Moderatly Polluted
1455,Moderatly Polluted
1288,Moderatly Polluted
3742,Poor
1561,Moderatly Polluted
4230,Poor
3706,Poor
5449,Toxic
3311,Poor
5190,Toxic
1171,Moderatly Polluted
3423,Poor
542,Satisfactory
5815,Toxic
5174,Toxic
2343,Poor
614,Satisfactory
1854,Moderatly Polluted
3207,Poor
1765,Moderatly Polluted
3492,Poor
5898,Toxic
1807,Moderatly Polluted
2613,Poor
2679,Poor
3985,Poor
4303,Poor
1474,Moderatly Polluted
5891,Toxic
4075,Poor
5417,Toxic
758,Satisfactory
3742,Poor
3559,Poor
2411,Poor
3942,Poor
4405,Poor
4505,Poor
2470,Poor
2826,Poor
2203,Poor
1491,Moderatly Polluted
857,Satisfactory
2256,Poor
577,Satisfactory
1106,Moderatly Polluted
4990,Poor
5047,Toxic
4952,Poor
5117,Toxic
1659,Moderatly Polluted
1987,Moderatly Polluted
3009,Poor
1357,Moderatly Polluted
1611,Moderatly Polluted
713,Satisfactory
5515,Toxic
2018,Poor
3415,Poor
4314,Poor
5624,Toxic
843,Satisfactory
1923,Moderatly Polluted
2782,Poor
5118,Toxic
4539,Poor
4714,Poor
3788,Poor
5185,Toxic
5861,Toxic
1555,Moderatly Polluted
578,Satisfactory
2806,Poor
2556,Poor
3787,Poor
2326,Poor
3975,Poor
622,Satisfactory
1603,Moderatly Polluted
2645,Poor
1247,Moderatly Polluted
5508,Toxic
1666,Moderatly Polluted
5467,Toxic
2393,Poor
4721,Poor
5345,Toxic
4979,Poor
5346,Toxic
821,Satisfactory
568,Satisfactory
3108,Poor
4896,Poor
2955,Poor
817,Satisfactory
656,Satisfactory
3533,Poor
1923,Moderatly Polluted
2095,Poor
4938,Poor
2751,Poor
2616,Poor
2063,Poor
5187,Toxic
5442,Toxic
3280,Poor
4926,Poor
4692,Poor
5866,Toxic
5091,Toxic
1282,Moderatly Polluted
2122,Poor
1577,Moderatly Polluted
4847,Poor
5610,Toxic
3487,Poor
5469,Toxic
3562,Poor
2063,Poor
609,Satisfactory
5719,Toxic
998,Satisfactory
4748,Poor
4176,Poor
3378,Poor
5393,Toxic
3986,Poor
1400,Moderatly Polluted
3925,Poor
4542,Poor
1259,Moderatly Polluted
4557,Poor
2630,Poor
3692,Poor
5029,Toxic
1154,Moderatly Polluted
1390,Moderatly Polluted
1630,Moderatly Polluted
1267,Moderatly Polluted
3262,Poor
4813,Poor
3469,Poor
1900,Moderatly Polluted
1686,Moderatly Polluted
1624,Moderatly Polluted
969,Satisfactory
1731,Moderatly Polluted
3443,Poor
3228,Poor
5480,Toxic
5114,Toxic
5819,Toxic
4898,Poor
4360,Poor
2399,Poor
2696,Poor
4948,Poor
4438,Poor
3015,Poor
1687,Moderatly Polluted
5452,Toxic
1218,Moderatly Polluted
4160,Poor
4881,Poor
3180,Poor
5583,Toxic
5216,Toxic
3734,Poor
2505,Poor
1369,Moderatly Polluted
3460,Poor
1681,Moderatly Polluted
5321,Toxic
5713,Toxic
4277,Poor
2736,Poor
5862,Toxic
4347,Poor
2213,Poor
3107,Poor
568,Satisfactory
560,Satisfactory
5609,Toxic
5976,Toxic
1699,Moderatly Polluted
2224,Poor
844,Satisfactory
3387,Poor
3391,Poor
601,Satisfactory
4167,Poor
4678,Poor
5520,Toxic
3512,Poor
5153,Toxic
4245,Poor
1658,Moderatly Polluted
3521,Poor
4100,Poor
5444,Toxic
4824,Poor
3641,Poor
1376,Moderatly Polluted
4050,Poor
541,Satisfactory
1706,Moderatly Polluted
2347,Poor
4793,Poor
3545,Poor
4194,Poor
5859,Toxic
3542,Poor
3229,Poor
741,Satisfactory
1242,Moderatly Polluted
5426,Toxic
2715,Poor
4737,Poor
5902,Toxic
5056,Toxic
2478,Poor
1218,Moderatly Polluted
4815,Poor
1284,Moderatly Polluted
2972,Poor
2264,Poor
5693,Toxic
5858,Toxic
2237,Poor
1370,Moderatly Polluted
5499,Toxic
5718,Toxic
3181,Poor
4906,Poor
3682,Poor
4440,Poor
5410,Toxic
4187,Poor
3806,Poor
2645,Poor
4655,Poor
2243,Poor
556,Satisfactory
2009,Poor
5259,Toxic
4770,Poor
4973,Poor
1010,Moderatly Polluted
4245,Poor
5958,Toxic
4431,Poor
5581,Toxic
4723,Poor
3395,Poor
2963,Poor
4864,Poor
3673,Poor
4615,Poor
1283,Moderatly Polluted
4612,Poor
589,Satisfactory
770,Satisfactory
2215,Poor
3733,Poor
2578,Poor
2653,Poor
4599,Poor
4142,Poor
4624,Poor
3768,Poor
920,Satisfactory
1068,Moderatly Polluted
2493,Poor
4304,Poor
728,Satisfactory
896,Satisfactory
4179,Poor
3176,Poor
5664,Toxic
5519,Toxic
867,Satisfactory
3713,Poor
3301,Poor
5919,Toxic
5478,Toxic
1111,Moderatly Polluted
746,Satisfactory
5229,Toxic
3992,Poor
3987,Poor
760,Satisfactory
4589,Poor
678,Satisfactory
1545,Moderatly Polluted
4938,Poor
4214,Poor
958,Satisfactory
2640,Poor
2654,Poor
3871,Poor
4167,Poor
2680,Poor
1148,Moderatly Polluted
645,Satisfactory
2301,Poor
4171,Poor
1745,Moderatly Polluted
911,Satisfactory
573,Satisfactory
4267,Poor
4025,Poor
2329,Poor
2439,Poor
5332,Toxic
2521,Poor
5389,Toxic
1727,Moderatly Polluted
3002,Poor
5524,Toxic
5083,Toxic
5440,Toxic
2446,Poor
2853,Poor
792,Satisfactory
1536,Moderatly Polluted
5357,Toxic
4595,Poor
5835,Toxic
1430,Moderatly Polluted
5764,Toxic
2116,Poor
2320,Poor
3232,Poor
1505,Moderatly Polluted
2093,Poor
686,Satisfactory
3522,Poor
2310,Poor
2655,Poor
699,Satisfactory
1970,Moderatly Polluted
3422,Poor
3255,Poor
2396,Poor
658,Satisfactory
2389,Poor
2012,Poor
647,Satisfactory
3706,Poor
940,Satisfactory
3462,Poor
2872,Poor
653,Satisfactory
3976,Poor
5221,Toxic
2967,Poor
4714,Poor
2352,Poor
2842,Poor
3822,Poor
1617,Moderatly Polluted
567,Satisfactory
5947,Toxic
3705,Poor
3754,Poor
4362,Poor
4378,Poor
2721,Poor
5668,Toxic
4758,Poor
5896,Toxic
2844,Poor
1512,Moderatly Polluted
1560,Moderatly Polluted
3950,Poor
3448,Poor
2970,Poor
3061,Poor
1098,Moderatly Polluted
622,Satisfactory
581,Satisfactory
2761,Poor
860,Satisfactory
651,Satisfactory
5497,Toxic
2575,Poor
955,Satisfactory
4075,Poor
2990,Poor
3443,Poor
3624,Poor
2364,Poor
5256,Toxic
2829,Poor
5485,Toxic
5343,Toxic
5862,Toxic
3659,Poor
2104,Poor
4080,Poor
4729,Poor
4598,Poor
2674,Poor
3136,Poor
5082,Toxic
4602,Poor
2050,Poor
2734,Poor
5932,Toxic
3534,Poor
2948,Poor
3430,Poor
4142,Poor
4031,Poor
2334,Poor
4778,Poor
5293,Toxic
5666,Toxic
4872,Poor
1007,Moderatly Polluted
2382,Poor
5346,Toxic
4132,Poor
1838,Moderatly Polluted
2814,Poor
2929,Poor
3389,Poor
4272,Poor
4805,Poor
3161,Poor
4238,Poor
5812,Toxic
3572,Poor
1119,Moderatly Polluted
4940,Poor
4449,Poor
543,Satisfactory
4619,Poor
1213,Moderatly Polluted
2771,Poor
4666,Poor
4794,Poor
4964,Poor
4413,Poor
4260,Poor
1542,Moderatly Polluted
2307,Poor
4823,Poor
5077,Toxic
2443,Poor
1939,Moderatly Polluted
695,Satisfactory
2892,Poor
3745,Poor
3151,Poor
571,Satisfactory
2775,Poor
5805,Toxic
2152,Poor
1397,Moderatly Polluted
3909,Poor
4092,Poor
3028,Poor
5156,Toxic
3073,Poor
2419,Poor
1247,Moderatly Polluted
2454,Poor
5525,Toxic
3017,Poor
4921,Poor
3348,Poor
5768,Toxic
4091,Poor
4696,Poor
2274,Poor
4568,Poor
3726,Poor
3880,Poor
4333,Poor
3211,Poor
2476,Poor
4986,Poor
3423,Poor
5951,Toxic
4202,Poor
1838,Moderatly Polluted
980,Satisfactory
5099,Toxic
4905,Poor
1240,Moderatly Polluted
2246,Poor
1317,Moderatly Polluted
1737,Moderatly Polluted
1561,Moderatly Polluted
2222,Poor
4361,Poor
4732,Poor
5027,Toxic
4829,Poor
1452,Moderatly Polluted
3684,Poor
3270,Poor
3986,Poor
4062,Poor
3104,Poor
4195,Poor
5648,Toxic
2088,Poor
543,Satisfactory
1283,Moderatly Polluted
4292,Poor
3986,Poor
1379,Moderatly Polluted
2937,Poor
3716,Poor
907,Satisfactory
5827,Toxic
2774,Poor
4671,Poor
3905,Poor
1425,Moderatly Polluted
4106,Poor
2999,Poor
4391,Poor
4624,Poor
3729,Poor
5915,Toxic
2532,Poor
3396,Poor
3908,Poor
1079,Moderatly Polluted
2285,Poor
3873,Poor
4418,Poor
2492,Poor
2945,Poor
1255,Moderatly Polluted
2425,Poor
5808,Toxic
5408,Toxic
4857,Poor
2691,Poor
1627,Moderatly Polluted
1166,Moderatly Polluted
2188,Poor
2326,Poor
2069,Poor
1392,Moderatly Polluted
1156,Moderatly Polluted
1443,Moderatly Polluted
1912,Moderatly Polluted
5023,Toxic
1712,Moderatly Polluted
5028,Toxic
868,Satisfactory
2109,Poor
3083,Poor
2037,Poor
3794,Poor
5372,Toxic
1393,Moderatly Polluted
4493,Poor
2527,Poor
1652,Moderatly Polluted
2941,Poor
5507,Toxic
2270,Poor
3161,Poor
2728,Poor
3457,Poor
3673,Poor
4794,Poor
5635,Toxic
1867,Moderatly Polluted
888,Satisfactory
604,Satisfactory
2600,Poor
4893,Poor
5512,Toxic
5828,Toxic
2479,Poor
1553,Moderatly Polluted
2242,Poor
1351,Moderatly Polluted
4184,Poor
5905,Toxic
2566,Poor
5073,Toxic
3428,Poor
1307,Moderatly Polluted
5161,Toxic
5480,Toxic
1282,Moderatly Polluted
4358,Poor
3832,Poor
3626,Poor
3479,Poor
1179,Moderatly Polluted
4385,Poor
2367,Poor
3637,Poor
2193,Poor
1282,Moderatly Polluted
3654,Poor
3507,Poor
4031,Poor
4015,Poor
1360,Moderatly Polluted
4681,Poor
1875,Moderatly Polluted
4087,Poor
4602,Poor
3232,Poor
3076,Poor
4088,Poor
5157,Toxic
2932,Poor
659,Satisfactory
2250,Poor
2237,Poor
4227,Poor
5476,Toxic
3243,Poor
1320,Moderatly Polluted
5294,Toxic
2371,Poor
1599,Moderatly Polluted
5950,Toxic
1181,Moderatly Polluted
2948,Poor
2100,Poor
2270,Poor
4000,Poor
1977,Moderatly Polluted
2437,Poor
763,Satisfactory
1065,Moderatly Polluted
3118,Poor
5185,Toxic
2858,Poor
1439,Moderatly Polluted
2582,Poor
5882,Toxic
5306,Toxic
969,Satisfactory
3234,Poor
3620,Poor
2936,Poor
3876,Poor
1790,Moderatly Polluted
4404,Poor
3017,Poor
1945,Moderatly Polluted
3075,Poor
3447,Poor
4930,Poor
3113,Poor
5710,Toxic
3202,Poor
1107,Moderatly Polluted
3521,Poor
890,Satisfactory
2165,Poor
3887,Poor
5124,Toxic
5109,Toxic
3319,Poor
2006,Poor
4863,Poor
3409,Poor
1581,Moderatly Polluted
980,Satisfactory
4953,Poor
1514,Moderatly Polluted
3847,Poor
1792,Moderatly Polluted
5489,Toxic
5927,Toxic
3736,Poor
4860,Poor
945,Satisfactory
2630,Poor
5953,Toxic
549,Satisfactory
2599,Poor
962,Satisfactory
5955,Toxic
1361,Moderatly Polluted
805,Satisfactory
4493,Poor
4645,Poor
1601,Moderatly Polluted
5416,Toxic
5809,Toxic
3603,Poor
5210,Toxic
4332,Poor
1491,Moderatly Polluted
2462,Poor
1093,Moderatly Polluted
4814,Poor
3643,Poor
3019,Poor
3718,Poor
5485,Toxic
2298,Poor
1887,Moderatly Polluted
1257,Moderatly Polluted
1560,Moderatly Polluted
3382,Poor
3990,Poor
3819,Poor
2870,Poor
4588,Poor
4944,Poor
4413,Poor
1222,Moderatly Polluted
1789,Moderatly Polluted
1415,Moderatly Polluted
2022,Poor
4677,Poor
5443,Toxic
5934,Toxic
5605,Toxic
3895,Poor
1082,Moderatly Polluted
5100,Toxic
2583,Poor
1578,Moderatly Polluted
1474,Moderatly Polluted
3993,Poor
1620,Moderatly Polluted
5397,Toxic
2663,Poor
4771,Poor
4369,Poor
1550,Moderatly Polluted
1482,Moderatly Polluted
5543,Toxic
4901,Poor
5324,Toxic
4972,Poor
3629,Poor
3282,Poor
3279,Poor
3113,Poor
741,Satisfactory
3191,Poor
5126,Toxic
2170,Poor
5265,Toxic
876,Satisfactory
3592,Poor
4651,Poor
2354,Poor
3262,Poor
2723,Poor
3315,Poor
1009,Moderatly Polluted
2190,Poor
1520,Moderatly Polluted
1113,Moderatly Polluted
2370,Poor
5551,Toxic
4134,Poor
4934,Poor
4108,Poor
733,Satisfactory
1459,Moderatly Polluted
2954,Poor
4731,Poor
1199,Moderatly Polluted
4829,Poor
5695,Toxic
2599,Poor
1851,Moderatly Polluted
3732,Poor
3562,Poor
4534,Poor
5281,Toxic
5213,Toxic
5829,Toxic
2144,Poor
3907,Poor
3871,Poor
648,Satisfactory
4756,Poor
4454,Poor
2177,Poor
5954,Toxic
2724,Poor
5941,Toxic
2807,Poor
4034,Poor
4239,Poor
2543,Poor
4356,Poor
5590,Toxic
5658,Toxic
5431,Toxic
5704,Toxic
4539,Poor
1659,Moderatly Polluted
4958,Poor
2425,Poor
947,Satisfactory
4738,Poor
1671,Moderatly Polluted
2435,Poor
1224,Moderatly Polluted
1873,Moderatly Polluted
4089,Poor
5008,Toxic
2974,Poor
2440,Poor
2051,Poor
3133,Poor
1117,Moderatly Polluted
1204,Moderatly Polluted
1388,Moderatly Polluted
1470,Moderatly Polluted
1680,Moderatly Polluted
3176,Poor
4917,Poor
4798,Poor
1243,Moderatly Polluted
5291,Toxic
1090,Moderatly Polluted
1229,Moderatly Polluted
1096,Moderatly Polluted
3039,Poor
2584,Poor
5101,Toxic
4432,Poor
2237,Poor
2880,Poor
2073,Poor
2489,Poor
519,Satisfactory
5019,Toxic
5101,Toxic
5140,Toxic
2529,Poor
2383,Poor
1953,Moderatly Polluted
5837,Toxic
3939,Poor
1556,Moderatly Polluted
2187,Poor
5209,Toxic
3082,Poor
897,Satisfactory
3823,Poor
3800,Poor
2488,Poor
4871,Poor
776,Satisfactory
1402,Moderatly Polluted
5199,Toxic
3334,Poor
4772,Poor
5052,Toxic
4609,Poor
5272,Toxic
2722,Poor
721,Satisfactory
4221,Poor
3927,Poor
1680,Moderatly Polluted
3255,Poor
4991,Poor
2714,Poor
613,Satisfactory
5590,Toxic
5833,Toxic
3223,Poor
4839,Poor
3342,Poor
2542,Poor
828,Satisfactory
1041,Moderatly Polluted
2781,Poor
5031,Toxic
1589,Moderatly Polluted
795,Satisfactory
5785,Toxic
4163,Poor
5245,Toxic
5193,Toxic
5550,Toxic
5290,Toxic
859,Satisfactory
3779,Poor
829,Satisfactory
3580,Poor
4724,Poor
979,Satisfactory
776,Satisfactory
3276,Poor
3848,Poor
4231,Poor
1542,Moderatly Polluted
868,Satisfactory
5137,Toxic
5798,Toxic
1327,Moderatly Polluted
704,Satisfactory
3201,Poor
2203,Poor
2551,Poor
2176,Poor
4856,Poor
1714,Moderatly Polluted
4021,Poor
4165,Poor
5254,Toxic
1330,Moderatly Polluted
1650,Moderatly Polluted
3601,Poor
4196,Poor
5805,Toxic
649,Satisfactory
664,Satisfactory
4053,Poor
4722,Poor
2360,Poor
1133,Moderatly Polluted
4998,Poor
4545,Poor
557,Satisfactory
4734,Poor
954,Satisfactory
1100,Moderatly Polluted
974,Satisfactory
3731,Poor
1637,Moderatly Polluted
1034,Moderatly Polluted
891,Satisfactory
5072,Toxic
2110,Poor
4161,Poor
4320,Poor
3930,Poor
2915,Poor
2739,Poor
4652,Poor
2238,Poor
3291,Poor
5296,Toxic
4965,Poor
1363,Moderatly Polluted
3210,Poor
3207,Poor
1700,Moderatly Polluted
3309,Poor
3702,Poor
3241,Poor
4067,Poor
1548,Moderatly Polluted
4087,Poor
3470,Poor
5047,Toxic
5067,Toxic
2691,Poor
3237,Poor
3462,Poor
1179,Moderatly Polluted
2223,Poor
4676,Poor
2009,Poor
1933,Moderatly Polluted
4239,Poor
4344,Poor
2420,Poor
4683,Poor
2460,Poor
1012,Moderatly Polluted
1969,Moderatly Polluted
3527,Poor
886,Satisfactory
3931,Poor
3625,Poor
1443,Moderatly Polluted
4494,Poor
1761,Moderatly Polluted
5645,Toxic
4629,Poor
4519,Poor
3234,Poor
2095,Poor
1869,Moderatly Polluted
1214,Moderatly Polluted
644,Satisfactory
5695,Toxic
4662,Poor
4936,Poor
3542,Poor
3257,Poor
1404,Moderatly Polluted
2204,Poor
4223,Poor
4620,Poor
3576,Poor
5349,Toxic
1573,Moderatly Polluted
852,Satisfactory
4946,Poor
3852,Poor
5026,Toxic
1631,Moderatly Polluted
3417,Poor
5487,Toxic
3899,Poor
502,Satisfactory
3067,Poor
2120,Poor
3809,Poor
5476,Toxic
775,Satisfactory
3832,Poor
2217,Poor
4913,Poor
3649,Poor
5131,Toxic
1417,Moderatly Polluted
3822,Poor
5038,Toxic
2767,Poor
5763,Toxic
1785,Moderatly Polluted
4706,Poor
2036,Poor
992,Satisfactory
4723,Poor
5235,Toxic
5256,Toxic
4071,Poor
2016,Poor
1882,Moderatly Polluted
4163,Poor
1256,Moderatly Polluted
3998,Poor
1333,Moderatly Polluted
3349,Poor
540,Satisfactory
2378,Poor
5338,Toxic
5213,Toxic
4810,Poor
3792,Poor
1541,Moderatly Polluted
1846,Moderatly Polluted
3546,Poor
3696,Poor
3809,Poor
1630,Moderatly Polluted
3195,Poor
4541,Poor
2119,Poor
3589,Poor
5717,Toxic
2050,Poor
909,Satisfactory
514,Satisfactory
5179,Toxic
4404,Poor
4313,Poor
5704,Toxic
2401,Poor
4423,Poor
1466,Moderatly Polluted
2006,Poor
5450,Toxic
5028,Toxic
4001,Poor
4600,Poor
1159,Moderatly Polluted
5932,Toxic
2182,Poor
3561,Poor
3423,Poor
2555,Poor
2492,Poor
4708,Poor
2611,Poor
3148,Poor
2906,Poor
2575,Poor
3327,Poor
1775,Moderatly Polluted
2960,Poor
2428,Poor
2663,Poor
2797,Poor
4622,Poor
2003,Poor
3677,Poor
5144,Toxic
3387,Poor
1635,Moderatly Polluted
1695,Moderatly Polluted
2969,Poor
2213,Poor
5510,Toxic
1700,Moderatly Polluted
4117,Poor
5706,Toxic
4626,Poor
3584,Poor
2055,Poor
1985,Moderatly Polluted
2992,Poor
3167,Poor
2703,Poor
2682,Poor
1366,Moderatly Polluted
4832,Poor
3281,Poor
4192,Poor
2555,Poor
2916,Poor
1546,Moderatly Polluted
2503,Poor
4081,Poor
1757,Moderatly Polluted
1449,Moderatly Polluted
3764,Poor
4935,Poor
3354,Poor
841,Satisfactory
2824,Poor
533,Satisfactory
787,Satisfactory
5167,Toxic
2764,Poor
1618,Moderatly Polluted
4281,Poor
5023,Toxic
5729,Toxic
5681,Toxic
2866,Poor
4732,Poor
1959,Moderatly Polluted
4563,Poor
2696,Poor
5200,Toxic
4062,Poor
5434,Toxic
826,Satisfactory
5876,Toxic
566,Satisfactory
5706,Toxic
1450,Moderatly Polluted
1231,Moderatly Polluted
1824,Moderatly Polluted
996,Satisfactory
883,Satisfactory
2888,Poor
4963,Poor
1224,Moderatly Polluted
5368,Toxic
3258,Poor
3792,Poor
5266,Toxic
3187,Poor
2358,Poor
2048,Poor
1126,Moderatly Polluted
5550,Toxic
2767,Poor
4947,Poor
4566,Poor
3466,Poor
727,Satisfactory
5710,Toxic
5933,Toxic
5436,Toxic
2613,Poor
4879,Poor
5418,Toxic
3898,Poor
5180,Toxic
2892,Poor
4051,Poor
1980,Moderatly Polluted
789,Satisfactory
982,Satisfactory
2751,Poor
1132,Moderatly Polluted
4717,Poor
690,Satisfactory
3557,Poor
2372,Poor
2905,Poor
4034,Poor
672,Satisfactory
3118,Poor
3485,Poor
5527,Toxic
1586,Moderatly Polluted
1966,Moderatly Polluted
4524,Poor
4899,Poor
1157,Moderatly Polluted
759,Satisfactory
5205,Toxic
3564,Poor
4314,Poor
998,Satisfactory
3402,Poor
1391,Moderatly Polluted
3314,Poor
3917,Poor
1000,Moderatly Polluted
1161,Moderatly Polluted
3153,Poor
4528,Poor
3668,Poor
3662,Poor
1113,Moderatly Polluted
725,Satisfactory
4441,Poor
2108,Poor
5905,Toxic
1262,Moderatly Polluted
3567,Poor
2100,Poor
2323,Poor
726,Satisfactory
5525,Toxic
5488,Toxic
5160,Toxic
1513,Moderatly Polluted
1210,Moderatly Polluted
2028,Poor
3099,Poor
2292,Poor
1810,Moderatly Polluted
3373,Poor
1518,Moderatly Polluted
3980,Poor
2333,Poor
1154,Moderatly Polluted
1247,Moderatly Polluted
795,Satisfactory
1556,Moderatly Polluted
5558,Toxic
5395,Toxic
4384,Poor
5618,Toxic
1113,Moderatly Polluted
2420,Poor
506,Satisfactory
5139,Toxic
758,Satisfactory
3618,Poor
4329,Poor
1740,Moderatly Polluted
2179,Poor
3460,Poor
5070,Toxic
706,Satisfactory
2975,Poor
5707,Toxic
4066,Poor
2669,Poor
5159,Toxic
5689,Toxic
5228,Toxic
669,Satisfactory
3985,Poor
4971,Poor
1002,Moderatly Polluted
4891,Poor
1022,Moderatly Polluted
5129,Toxic
2540,Poor
4906,Poor
2703,Poor
3899,Poor
5148,Toxic
2422,Poor
5732,Toxic
5378,Toxic
